index,Test_Time,Step_Time,Cycle_Index,Step_Index,Voltage,Test_Time,Step_Time,Cycle_Index,Step_Index,Current,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,dV/dt
1558,173516.913428,1560.0022,41,3,4.40001440048218,173516.913428,1560.0022,41,3,1.12575912475586,173516.913428,1560.0022,41,3,1.01115989685059,173516.913428,1560.0022,41,3,0,173516.913428,1560.0022,41,3,4.40834712982178,173516.913428,1560.0022,41,3,0,204899.784132,1200.0034,49,3,3.14712524414062E-05
1559,173636.917328,1680.0061,41,3,4.39999055862427,173636.917328,1680.0061,41,3,1.04924583435059,173636.917328,1680.0061,41,3,1.04737532138824,173636.917328,1680.0061,41,3,0,173636.917328,1680.0061,41,3,4.56769514083862,173636.917328,1680.0061,41,3,0,205019.782232,1320.0015,49,3,-3.33786010742187E-05
1560,173756.913028,1800.0018,41,3,4.40005540847778,173756.913028,1800.0018,41,3,0.983525276184082,173756.913028,1800.0018,41,3,1.08123731613159,173756.913028,1800.0018,41,3,0,173756.913028,1800.0018,41,3,4.71668767929077,173756.913028,1800.0018,41,3,0,205139.783532,1440.0028,49,3,-5.43594360351562E-05
1561,173876.916428,1920.0052,41,3,4.40003061294556,173876.916428,1920.0052,41,3,0.925061225891113,173876.916428,1920.0052,41,3,1.11302804946899,173876.916428,1920.0052,41,3,0,173876.916428,1920.0052,41,3,4.85656690597534,173876.916428,1920.0052,41,3,0,205259.781932,1560.0012,49,3,1.1444091796875E-05
1562,173996.912428,2040.0012,41,3,4.40000295639038,173996.912428,2040.0012,41,3,0.871603012084961,173996.912428,2040.0012,41,3,1.14295482635498,173996.912428,2040.0012,41,3,0,173996.912428,2040.0012,41,3,4.98824501037598,173996.912428,2040.0012,41,3,0,205379.781732,1680.001,49,3,2.00271606445312E-05
1563,174116.914928,2160.0037,41,3,4.39996767044067,174116.914928,2160.0037,41,3,0.822614669799805,174116.914928,2160.0037,41,3,1.17118632793427,174116.914928,2160.0037,41,3,0,174116.914928,2160.0037,41,3,5.11246347427368,174116.914928,2160.0037,41,3,0,205499.784432,1800.0037,49,3,8.58306884765625E-05
1564,174236.917528,2280.0063,41,3,4.40002202987671,174236.917528,2280.0063,41,3,0.776681900024414,174236.917528,2280.0063,41,3,1.19783306121826,174236.917528,2280.0063,41,3,0,174236.917528,2280.0063,41,3,5.22970962524414,174236.917528,2280.0063,41,3,0,205619.783532,1920.0028,49,3,-0.000144004821777
1565,174356.912328,2400.0011,41,3,4.39996385574341,174356.912328,2400.0011,41,3,0.733819961547852,174356.912328,2400.0011,41,3,1.22299838066101,174356.912328,2400.0011,41,3,0,174356.912328,2400.0011,41,3,5.34043693542481,174356.912328,2400.0011,41,3,0,205739.784332,2040.0036,49,3,-3.14712524414062E-05
1566,174476.914628,2520.0034,41,3,4.40003442764282,174476.914628,2520.0034,41,3,0.694271087646484,174476.914628,2520.0034,41,3,1.24679279327393,174476.914628,2520.0034,41,3,0,174476.914628,2520.0034,41,3,5.4451322555542,174476.914628,2520.0034,41,3,0,205859.782732,2160.002,49,3,-0.000141143798828
1567,174596.911928,2640.0007,41,3,4.40000200271606,174596.911928,2640.0007,41,3,0.656989097595215,174596.911928,2640.0007,41,3,1.26930570602417,174596.911928,2640.0007,41,3,0,174596.911928,2640.0007,41,3,5.54418897628784,174596.911928,2640.0007,41,3,0,205979.784132,2280.0034,49,3,-5.05447387695313E-05
1568,174614.053628,2657.1424,41,3,4.40006303787231,174614.053628,2657.1424,41,3,0.651993751525879,174614.053628,2657.1424,41,3,1.27242207527161,174614.053628,2657.1424,41,3,0,174614.053628,2657.1424,41,3,5.55790138244629,174614.053628,2657.1424,41,3,0,206099.782732,2400.002,49,3,7.62939453125E-06
1569,174734.090332,120.0056,41,4,4.26880979537964,174734.090332,120.0056,41,4,0,174734.090332,120.0056,41,4,1.2724232673645,174734.090332,120.0056,41,4,0,174734.090332,120.0056,41,4,5.55790615081787,174734.090332,120.0056,41,4,0,206219.784132,2520.0034,49,3,7.15255737304687E-05
1570,174854.089132,240.0044,41,4,4.25518941879272,174854.089132,240.0044,41,4,0,174854.089132,240.0044,41,4,1.2724232673645,174854.089132,240.0044,41,4,0,174854.089132,240.0044,41,4,5.55790615081787,174854.089132,240.0044,41,4,0,206339.781432,2640.0007,49,3,1.9073486328125E-05
1571,174914.087332,300.0026,41,4,4.25165319442749,174914.087332,300.0026,41,4,0,174914.087332,300.0026,41,4,1.2724232673645,174914.087332,300.0026,41,4,0,174914.087332,300.0026,41,4,5.55790615081787,174914.087332,300.0026,41,4,0,206485.802196,120.0004,49,4,-0.000126838684082
1572,175034.19496,120.0044,41,5,3.36480665206909,175034.19496,120.0044,41,5,-6.51982736587524,175034.19496,120.0044,41,5,1.2724232673645,175034.19496,120.0044,41,5,0.217328280210495,175034.19496,120.0044,41,5,5.55790615081787,175034.19496,120.0044,41,5,0.747648000717163,206605.802596,240.0008,49,4,-0.000128746032715
1573,175154.19066,240.0001,41,5,3.30663156509399,175154.19066,240.0001,41,5,-6.51990365982056,175154.19066,240.0001,41,5,1.2724232673645,175154.19066,240.0001,41,5,0.434639573097229,175154.19066,240.0001,41,5,5.55790615081787,175154.19066,240.0001,41,5,1.47313976287842,206785.876856,120.0021,49,5,-0.00026798248291
1574,175274.19266,360.0021,41,5,3.23549509048462,175274.19266,360.0021,41,5,-6.51988506317139,175274.19266,360.0021,41,5,1.2724232673645,175274.19266,360.0021,41,5,0.651981353759766,175274.19266,360.0021,41,5,5.55790615081787,175274.19266,360.0021,41,5,2.18409872055054,206905.875856,240.0011,49,5,-0.000607490539551
1575,175394.19166,480.0011,41,5,3.16374349594116,175394.19166,480.0011,41,5,-6.51995086669922,175394.19166,480.0011,41,5,1.2724232673645,175394.19166,480.0011,41,5,0.869307041168213,175394.19166,480.0011,41,5,5.55790615081787,175394.19166,480.0011,41,5,2.87941765785217,207025.874856,360.0001,49,5,-0.000631332397461
1576,175514.19526,600.0047,41,5,3.08182764053345,175514.19526,600.0047,41,5,-6.5198917388916,175514.19526,600.0047,41,5,1.2724232673645,175514.19526,600.0047,41,5,1.08663833141327,175514.19526,600.0047,41,5,5.55790615081787,175514.19526,600.0047,41,5,3.55848288536072,207145.877656,480.0029,49,5,-0.00069522857666
1577,175612.54636,698.3558,41,5,2.99999380111694,175612.54636,698.3558,41,5,-6.51995944976807,175612.54636,698.3558,41,5,1.2724232673645,175612.54636,698.3558,41,5,1.26476144790649,175612.54636,698.3558,41,5,5.55790615081787,175612.54636,698.3558,41,5,4.10044527053833,207265.876956,600.0022,49,5,-0.000758171081543
1578,175732.690132,120.0005,41,6,3.82278203964233,175732.690132,120.0005,41,6,0,175732.690132,120.0005,41,6,1.2724232673645,175732.690132,120.0005,41,6,1.2648913860321,175732.690132,120.0005,41,6,5.55790615081787,175732.690132,120.0005,41,6,4.10085201263428,207470.973316,120.0017,49,6,0.00026798248291
1579,175852.692532,240.0029,41,6,3.84330797195435,175852.692532,240.0029,41,6,0,175852.692532,240.0029,41,6,1.2724232673645,175852.692532,240.0029,41,6,1.2648913860321,175852.692532,240.0029,41,6,5.55790615081787,175852.692532,240.0029,41,6,4.10085201263428,207590.972916,240.0013,49,6,0.000146865844727
1580,175912.693132,300.0035,41,6,3.84775018692017,175912.693132,300.0035,41,6,0,175912.693132,300.0035,41,6,1.2724232673645,175912.693132,300.0035,41,6,1.2648913860321,175912.693132,300.0035,41,6,5.55790615081787,175912.693132,300.0035,41,6,4.10085201263428,207794.1627,120.0002,50,3,0.000302314758301
1581,175937.72986,24.9345,42,2,4.20004224777222,175937.72986,24.9345,42,2,3.25998020172119,175937.72986,24.9345,42,2,0.025603963062167,175937.72986,24.9345,42,2,7.54991902329749E-10,175937.72986,24.9345,42,2,0.107501238584518,175937.72986,24.9345,42,2,2.90502444322271E-09,207914.166,240.0035,50,3,0.000272750854492
1582,176057.753692,120.0056,42,3,4.29159784317017,176057.753692,120.0056,42,3,3.26003360748291,176057.753692,120.0056,42,3,0.134016662836075,176057.753692,120.0056,42,3,7.54991902329749E-10,176057.753692,120.0056,42,3,0.569498538970947,176057.753692,120.0056,42,3,2.90502444322271E-09,208034.1644,360.0019,50,3,0.000371932983398
1583,176177.755092,240.007,42,3,4.31806802749634,176177.755092,240.007,42,3,3.26007747650146,176177.755092,240.007,42,3,0.242684751749039,176177.755092,240.007,42,3,7.54991902329749E-10,176177.755092,240.007,42,3,1.03730666637421,176177.755092,240.007,42,3,2.90502444322271E-09,208154.1649,480.0024,50,3,-7.62939453125E-06
1584,176297.753492,360.0054,42,3,4.35349607467651,176297.753492,360.0054,42,3,3.26010608673096,176297.753492,360.0054,42,3,0.351357698440552,176297.753492,360.0054,42,3,7.54991902329749E-10,176297.753492,360.0054,42,3,1.50834655761719,176297.753492,360.0054,42,3,2.90502444322271E-09,208274.166,600.0035,50,3,2.95639038085937E-05
1585,176417.753192,480.0051,42,3,4.40007734298706,176417.753192,480.0051,42,3,3.21830272674561,176417.753192,480.0051,42,3,0.459979206323624,176417.753192,480.0051,42,3,7.54991902329749E-10,176417.753192,480.0051,42,3,1.9838342666626,176417.753192,480.0051,42,3,2.90502444322271E-09,208394.1635,720.001,50,3,7.05718994140625E-05
1586,176537.752792,600.0047,42,3,4.39996957778931,176537.752792,600.0047,42,3,2.71752834320068,176537.752792,600.0047,42,3,0.558576464653015,176537.752792,600.0047,42,3,7.54991902329749E-10,176537.752792,600.0047,42,3,2.41766285896301,176537.752792,600.0047,42,3,2.90502444322271E-09,208514.1659,840.0034,50,3,0.000106811523438
1587,176657.750992,720.0029,42,3,4.40000486373901,176657.750992,720.0029,42,3,2.31577205657959,176657.750992,720.0029,42,3,0.642209231853485,176657.750992,720.0029,42,3,7.54991902329749E-10,176657.750992,720.0029,42,3,2.78564763069153,176657.750992,720.0029,42,3,2.90502444322271E-09,208634.1657,960.0032,50,3,-4.1961669921875E-05
1588,176777.753592,840.0055,42,3,4.39995718002319,176777.753592,840.0055,42,3,2.00190448760986,176777.753592,840.0055,42,3,0.713962554931641,176777.753592,840.0055,42,3,7.54991902329749E-10,176777.753592,840.0055,42,3,3.10136270523071,176777.753592,840.0055,42,3,2.90502444322271E-09,208754.1646,1080.0021,50,3,0
1589,176897.754392,960.0063,42,3,4.39998483657837,176897.754392,960.0063,42,3,1.76197528839111,176897.754392,960.0063,42,3,0.776501536369324,176897.754392,960.0063,42,3,7.54991902329749E-10,176897.754392,960.0063,42,3,3.3765344619751,176897.754392,960.0063,42,3,2.90502444322271E-09,208874.165,1200.0025,50,3,-5.340576171875E-05
1590,177017.752092,1080.004,42,3,4.39997243881226,177017.752092,1080.004,42,3,1.57745933532715,177017.752092,1080.004,42,3,0.832044422626495,177017.752092,1080.004,42,3,7.54991902329749E-10,177017.752092,1080.004,42,3,3.62092328071594,177017.752092,1080.004,42,3,2.90502444322271E-09,208994.1644,1320.0019,50,3,-1.23977661132813E-05
1591,177137.752792,1200.0047,42,3,4.39995241165161,177137.752792,1200.0047,42,3,1.42626857757568,177137.752792,1200.0047,42,3,0.882033824920654,177137.752792,1200.0047,42,3,7.54991902329749E-10,177137.752792,1200.0047,42,3,3.84087681770325,177137.752792,1200.0047,42,3,2.90502444322271E-09,209114.1626,1440.0001,50,3,-9.5367431640625E-07
1592,177257.753592,1320.0055,42,3,4.39995813369751,177257.753592,1320.0055,42,3,1.30087947845459,177257.753592,1320.0055,42,3,0.927408993244171,177257.753592,1320.0055,42,3,7.54991902329749E-10,177257.753592,1320.0055,42,3,4.04052734375,177257.753592,1320.0055,42,3,2.90502444322271E-09,209234.1647,1560.0022,50,3,-1.81198120117187E-05
1593,177377.753592,1440.0055,42,3,4.40002584457397,177377.753592,1440.0055,42,3,1.19868946075439,177377.753592,1440.0055,42,3,0.969009697437286,177377.753592,1440.0055,42,3,7.54991902329749E-10,177377.753592,1440.0055,42,3,4.22357082366943,177377.753592,1440.0055,42,3,2.90502444322271E-09,209354.1638,1680.0013,50,3,4.67300415039063E-05
1594,177497.750492,1560.0024,42,3,4.40002679824829,177497.750492,1560.0024,42,3,1.11359119415283,177497.750492,1560.0024,42,3,1.00750017166138,177497.750492,1560.0024,42,3,7.54991902329749E-10,177497.750492,1560.0024,42,3,4.39292860031128,177497.750492,1560.0024,42,3,2.90502444322271E-09,209474.1643,1800.0018,50,3,-2.6702880859375E-05
1595,177617.749292,1680.0012,42,3,4.40003538131714,177617.749292,1680.0012,42,3,1.04067420959473,177617.749292,1680.0012,42,3,1.04337477684021,177617.749292,1680.0012,42,3,7.54991902329749E-10,177617.749292,1680.0012,42,3,4.55077743530273,177617.749292,1680.0012,42,3,2.90502444322271E-09,209594.1667,1920.0042,50,3,3.52859497070312E-05
1596,177737.753992,1800.0059,42,3,4.40002679824829,177737.753992,1800.0059,42,3,0.976263046264648,177737.753992,1800.0059,42,3,1.07696664333344,177737.753992,1800.0059,42,3,7.54991902329749E-10,177737.753992,1800.0059,42,3,4.69858169555664,177737.753992,1800.0059,42,3,2.90502444322271E-09,209714.1633,2040.0008,50,3,-4.86373901367188E-05
1597,177857.754592,1920.0065,42,3,4.40001535415649,177857.754592,1920.0065,42,3,0.918238639831543,177857.754592,1920.0065,42,3,1.1085250377655,177857.754592,1920.0065,42,3,7.54991902329749E-10,177857.754592,1920.0065,42,3,4.83743858337402,177857.754592,1920.0065,42,3,2.90502444322271E-09,209834.1655,2160.003,50,3,0.000107765197754
1598,177977.751892,2040.0038,42,3,4.39999055862427,177977.751892,2040.0038,42,3,0.864724159240723,177977.751892,2040.0038,42,3,1.1382349729538,177977.751892,2040.0038,42,3,7.54991902329749E-10,177977.751892,2040.0038,42,3,4.96816205978394,177977.751892,2040.0038,42,3,2.90502444322271E-09,209954.1642,2280.0017,50,3,4.48226928710938E-05
1599,178097.753292,2160.0052,42,3,4.39997529983521,178097.753292,2160.0052,42,3,0.815328598022461,178097.753292,2160.0052,42,3,1.16622579097748,178097.753292,2160.0052,42,3,7.54991902329749E-10,178097.753292,2160.0052,42,3,5.09132194519043,178097.753292,2160.0052,42,3,2.90502444322271E-09,210074.1629,2400.0004,50,3,-3.814697265625E-06
1600,178217.753292,2280.0052,42,3,4.40001630783081,178217.753292,2280.0052,42,3,0.77053165435791,178217.753292,2280.0052,42,3,1.19264757633209,178217.753292,2280.0052,42,3,7.54991902329749E-10,178217.753292,2280.0052,42,3,5.2075777053833,178217.753292,2280.0052,42,3,2.90502444322271E-09,210194.1631,2520.0006,50,3,3.814697265625E-06
1601,178337.749192,2400.0011,42,3,4.40004777908325,178337.749192,2400.0011,42,3,0.72777271270752,178337.749192,2400.0011,42,3,1.21760761737823,178337.749192,2400.0011,42,3,7.54991902329749E-10,178337.749192,2400.0011,42,3,5.31740188598633,178337.749192,2400.0011,42,3,2.90502444322271E-09,210426.025024,120.0023,50,4,-0.000260353088379
1602,178457.750292,2520.0022,42,3,4.39997720718384,178457.750292,2520.0022,42,3,0.690899848937988,178457.750292,2520.0022,42,3,1.24123084545136,178457.750292,2520.0022,42,3,7.54991902329749E-10,178457.750292,2520.0022,42,3,5.42134428024292,178457.750292,2520.0022,42,3,2.90502444322271E-09,210546.022924,240.0002,50,4,-3.91006469726562E-05
1603,178577.750492,2640.0024,42,3,4.40000772476196,178577.750492,2640.0024,42,3,0.6593017578125,178577.750492,2640.0024,42,3,1.26372647285461,178577.750492,2640.0024,42,3,7.54991902329749E-10,178577.750492,2640.0024,42,3,5.52032470703125,178577.750492,2640.0024,42,3,2.90502444322271E-09,210846.095784,240,50,5,-0.000688552856445
1604,178606.802792,2669.0547,42,3,4.39997434616089,178606.802792,2669.0547,42,3,0.651992797851563,178606.802792,2669.0547,42,3,1.2690190076828,178606.802792,2669.0547,42,3,7.54991902329749E-10,178606.802792,2669.0547,42,3,5.54361200332642,178606.802792,2669.0547,42,3,2.90502444322271E-09,210966.096984,360.0012,50,5,-0.000641822814941
1605,178726.850348,120.0011,42,4,4.26975297927856,178726.850348,120.0011,42,4,0,178726.850348,120.0011,42,4,1.26901924610138,178726.850348,120.0011,42,4,7.54991902329749E-10,178726.850348,120.0011,42,4,5.54361295700073,178726.850348,120.0011,42,4,2.90502444322271E-09,211086.096284,480.0005,50,5,-0.000617980957031
1606,178846.854148,240.0049,42,4,4.25618124008179,178846.854148,240.0049,42,4,0,178846.854148,240.0049,42,4,1.26901924610138,178846.854148,240.0049,42,4,7.54991902329749E-10,178846.854148,240.0049,42,4,5.54361295700073,178846.854148,240.0049,42,4,2.90502444322271E-09,211206.096984,600.0012,50,5,-0.000765800476074
1607,178906.854648,300.0054,42,4,4.25276613235474,178906.854648,300.0054,42,4,0,178906.854648,300.0054,42,4,1.26901924610138,178906.854648,300.0054,42,4,7.54991902329749E-10,178906.854648,300.0054,42,4,5.54361295700073,178906.854648,300.0054,42,4,2.90502444322271E-09,211411.849004,120.0009,50,6,0.00037670135498
1608,179026.942092,120.0035,42,5,3.37221956253052,179026.942092,120.0035,42,5,-6.51987981796265,179026.942092,120.0035,42,5,1.26901924610138,179026.942092,120.0035,42,5,0.217328697443008,179026.942092,120.0035,42,5,5.54361295700073,179026.942092,120.0035,42,5,0.749232351779938,211531.848504,240.0004,50,6,6.67572021484375E-05
1609,179146.944892,240.0063,42,5,3.31083822250366,179146.944892,240.0063,42,5,-6.51990842819214,179146.944892,240.0063,42,5,1.26901924610138,179146.944892,240.0063,42,5,0.434659779071808,179146.944892,240.0063,42,5,5.54361295700073,179146.944892,240.0063,42,5,1.47612059116364,,,,,
1610,179266.940392,360.0018,42,5,3.23687887191772,179266.940392,360.0018,42,5,-6.51994562149048,179266.940392,360.0018,42,5,1.26901924610138,179266.940392,360.0018,42,5,0.651985704898834,179266.940392,360.0018,42,5,5.54361295700073,179266.940392,360.0018,42,5,2.18747162818909,,,,,
1611,179386.942292,480.0037,42,5,3.16441679000854,179386.942292,480.0037,42,5,-6.51994562149048,179386.942292,480.0037,42,5,1.26901924610138,179386.942292,480.0037,42,5,0.869319260120392,179386.942292,480.0037,42,5,5.54361295700073,179386.942292,480.0037,42,5,2.88314390182495,,,,,
1612,179506.943392,600.0048,42,5,3.08344984054565,179506.943392,600.0048,42,5,-6.51984453201294,179506.943392,600.0048,42,5,1.26901924610138,179506.943392,600.0048,42,5,1.08665347099304,179506.943392,600.0048,42,5,5.54361295700073,179506.943392,600.0048,42,5,3.56234741210937,,,,,
1613,179603.843192,696.9046,42,5,2.99998712539673,179603.843192,696.9046,42,5,-6.51995229721069,179603.843192,696.9046,42,5,1.26901924610138,179603.843192,696.9046,42,5,1.26215147972107,179603.843192,696.9046,42,5,5.54361295700073,179603.843192,696.9046,42,5,4.09661054611206,,,,,
1614,179723.984588,120.0052,42,6,3.82358026504517,179723.984588,120.0052,42,6,0,179723.984588,120.0052,42,6,1.26901924610138,179723.984588,120.0052,42,6,1.26224136352539,179723.984588,120.0052,42,6,5.54361295700073,179723.984588,120.0052,42,6,4.09689807891846,,,,,
1615,179843.981088,240.0017,42,6,3.84412336349487,179843.981088,240.0017,42,6,0,179843.981088,240.0017,42,6,1.26901924610138,179843.981088,240.0017,42,6,1.26224136352539,179843.981088,240.0017,42,6,5.54361295700073,179843.981088,240.0017,42,6,4.09689807891846,,,,,
1616,179903.983288,300.0039,42,6,3.84858751296997,179903.983288,300.0039,42,6,0,179903.983288,300.0039,42,6,1.26901924610138,179903.983288,300.0039,42,6,1.26224136352539,179903.983288,300.0039,42,6,5.54361295700073,179903.983288,300.0039,42,6,4.09689807891846,,,,,
1617,179928.578816,24.4937,43,2,4.20001935958862,179928.578816,24.4937,43,2,3.2596960067749,179928.578816,24.4937,43,2,0.025097582489252,179928.578816,24.4937,43,2,0,179928.578816,24.4937,43,2,0.105374082922935,179928.578816,24.4937,43,2,0,,,,,
1618,180048.613464,120.0014,43,3,4.29268312454224,180048.613464,120.0014,43,3,3.26018047332764,180048.613464,120.0014,43,3,0.133516013622284,180048.613464,120.0014,43,3,0,180048.613464,120.0014,43,3,0.567468225955963,180048.613464,120.0014,43,3,0,,,,,
1619,180168.612764,240.0007,43,3,4.31952524185181,180168.612764,240.0007,43,3,3.26014614105225,180168.612764,240.0007,43,3,0.24218013882637,180168.612764,240.0007,43,3,0,180168.612764,240.0007,43,3,1.03539645671844,180168.612764,240.0007,43,3,0,,,,,
1620,180288.614464,360.0024,43,3,4.3548731803894,180288.614464,360.0024,43,3,3.26010608673096,180288.614464,360.0024,43,3,0.350848346948624,180288.614464,360.0024,43,3,0,180288.614464,360.0024,43,3,1.50658750534058,180288.614464,360.0024,43,3,0,,,,,
1621,180408.616564,480.0045,43,3,4.40002584457397,180408.616564,480.0045,43,3,3.21398830413818,180408.616564,480.0045,43,3,0.459447652101517,180408.616564,480.0045,43,3,0,180408.616564,480.0045,43,3,1.9820739030838,180408.616564,480.0045,43,3,0,,,,,
1622,180528.613464,600.0014,43,3,4.40000677108765,180528.613464,600.0014,43,3,2.71168613433838,180528.613464,600.0014,43,3,0.557892322540283,180528.613464,600.0014,43,3,0,180528.613464,600.0014,43,3,2.41523146629333,180528.613464,600.0014,43,3,0,,,,,
1623,180648.618764,720.0067,43,3,4.40001344680786,180648.618764,720.0067,43,3,2.30323123931885,180648.618764,720.0067,43,3,0.641186475753784,180648.618764,720.0067,43,3,0,180648.618764,720.0067,43,3,2.78172636032104,180648.618764,720.0067,43,3,0,,,,,
1624,180768.615564,840.0035,43,3,4.3999810218811,180768.615564,840.0035,43,3,1.99198246002197,180768.615564,840.0035,43,3,0.712543070316315,180768.615564,840.0035,43,3,0,180768.615564,840.0035,43,3,3.09569549560547,180768.615564,840.0035,43,3,0,,,,,
1625,180888.614364,960.0023,43,3,4.40000772476196,180888.614364,960.0023,43,3,1.74740695953369,180888.614364,960.0023,43,3,0.774714946746826,180888.614364,960.0023,43,3,0,180888.614364,960.0023,43,3,3.36925196647644,180888.614364,960.0023,43,3,0,,,,,
1626,181008.617964,1080.0059,43,3,4.4000563621521,181008.617964,1080.0059,43,3,1.55533123016357,181008.617964,1080.0059,43,3,0.829627215862274,181008.617964,1080.0059,43,3,0,181008.617964,1080.0059,43,3,3.61086630821228,181008.617964,1080.0059,43,3,0,,,,,
1627,181128.616964,1200.0049,43,3,4.39993143081665,181128.616964,1200.0049,43,3,1.4054536819458,181128.616964,1200.0049,43,3,0.878860890865326,181128.616964,1200.0049,43,3,0,181128.616964,1200.0049,43,3,3.82749462127686,181128.616964,1200.0049,43,3,0,,,,,
1628,181248.612564,1320.0005,43,3,4.39997148513794,181248.612564,1320.0005,43,3,1.28732967376709,181248.612564,1320.0005,43,3,0.923669338226318,181248.612564,1320.0005,43,3,0,181248.612564,1320.0005,43,3,4.02465200424194,181248.612564,1320.0005,43,3,0,,,,,
1629,181368.616764,1440.0047,43,3,4.39998292922974,181368.616764,1440.0047,43,3,1.1903076171875,181368.616764,1440.0047,43,3,0.964915871620178,181368.616764,1440.0047,43,3,0,181368.616764,1440.0047,43,3,4.20613670349121,181368.616764,1440.0047,43,3,0,,,,,
1630,181488.616664,1560.0046,43,3,4.40000295639038,181488.616664,1560.0046,43,3,1.10768413543701,181488.616664,1560.0046,43,3,1.00318419933319,181488.616664,1560.0046,43,3,0,181488.616664,1560.0046,43,3,4.3745174407959,181488.616664,1560.0046,43,3,0,,,,,
1631,181608.613564,1680.0015,43,3,4.40003252029419,181608.613564,1680.0015,43,3,1.03589916229248,181608.613564,1680.0015,43,3,1.0388890504837,181608.613564,1680.0015,43,3,0,181608.613564,1680.0015,43,3,4.53161859512329,181608.613564,1680.0015,43,3,0,,,,,
1632,181728.615664,1800.0036,43,3,4.40001344680786,181728.615664,1800.0036,43,3,0.971487045288086,181728.615664,1800.0036,43,3,1.07233321666718,181728.615664,1800.0036,43,3,0,181728.615664,1800.0036,43,3,4.67877340316772,181728.615664,1800.0036,43,3,0,,,,,
1633,181848.616964,1920.0049,43,3,4.39999532699585,181848.616964,1920.0049,43,3,0.913970947265625,181848.616964,1920.0049,43,3,1.10374224185944,181848.616964,1920.0049,43,3,0,181848.616964,1920.0049,43,3,4.81697273254395,181848.616964,1920.0049,43,3,0,,,,,
1634,181968.617564,2040.0055,43,3,4.40002775192261,181968.617564,2040.0055,43,3,0.860231399536133,181968.617564,2040.0055,43,3,1.13330042362213,181968.617564,2040.0055,43,3,0,181968.617564,2040.0055,43,3,4.94702863693237,181968.617564,2040.0055,43,3,0,,,,,
1635,182088.618364,2160.0063,43,3,4.40002489089966,182088.618364,2160.0063,43,3,0.811653137207031,182088.618364,2160.0063,43,3,1.16115605831146,182088.618364,2160.0063,43,3,0,182088.618364,2160.0063,43,3,5.06959342956543,182088.618364,2160.0063,43,3,0,,,,,
1636,182208.617764,2280.0057,43,3,4.39999532699585,182208.617764,2280.0057,43,3,0.767532348632813,182208.617764,2280.0057,43,3,1.18745756149292,182208.617764,2280.0057,43,3,0,182208.617764,2280.0057,43,3,5.1853199005127,182208.617764,2280.0057,43,3,0,,,,,
1637,182328.615664,2400.0036,43,3,4.39997053146362,182328.615664,2400.0036,43,3,0.730252265930176,182328.615664,2400.0036,43,3,1.21240711212158,182328.615664,2400.0036,43,3,0,182328.615664,2400.0036,43,3,5.29509830474854,182328.615664,2400.0036,43,3,0,,,,,
1638,182448.616364,2520.0043,43,3,4.39996767044067,182448.616364,2520.0043,43,3,0.695339202880859,182448.616364,2520.0043,43,3,1.23616254329681,182448.616364,2520.0043,43,3,0,182448.616364,2520.0043,43,3,5.39962244033814,182448.616364,2520.0043,43,3,0,,,,,
1639,182568.612564,2640.0005,43,3,4.40002584457397,182568.612564,2640.0005,43,3,0.662303924560547,182568.612564,2640.0005,43,3,1.25878500938416,182568.612564,2640.0005,43,3,0,182568.612564,2640.0005,43,3,5.49916124343872,182568.612564,2640.0005,43,3,0,,,,,
1640,182607.239064,2678.627,43,3,4.40003538131714,182607.239064,2678.627,43,3,0.651986122131348,182607.239064,2678.627,43,3,1.26583981513977,182607.239064,2678.627,43,3,0,182607.239064,2678.627,43,3,5.53020191192627,182607.239064,2678.627,43,3,0,,,,,
1641,182727.286776,120.0053,43,4,4.27067613601685,182727.286776,120.0053,43,4,0,182727.286776,120.0053,43,4,1.26584005355835,182727.286776,120.0053,43,4,0,182727.286776,120.0053,43,4,5.53020334243774,182727.286776,120.0053,43,4,0,,,,,
1642,182847.286276,240.0048,43,4,4.25723695755005,182847.286276,240.0048,43,4,0,182847.286276,240.0048,43,4,1.26584005355835,182847.286276,240.0048,43,4,0,182847.286276,240.0048,43,4,5.53020334243774,182847.286276,240.0048,43,4,0,,,,,
1643,182907.283176,300.0017,43,4,4.25380849838257,182907.283176,300.0017,43,4,0,182907.283176,300.0017,43,4,1.26584005355835,182907.283176,300.0017,43,4,0,182907.283176,300.0017,43,4,5.53020334243774,182907.283176,300.0017,43,4,0,,,,,
1644,183027.37072,120,43,5,3.36796808242798,183027.37072,120,43,5,-6.51990509033203,183027.37072,120,43,5,1.26584005355835,183027.37072,120,43,5,0.217321649193764,183027.37072,120,43,5,5.53020334243774,183027.37072,120,43,5,0.748669981956482,,,,,
1645,183147.37452,240.0038,43,5,3.30466508865356,183147.37452,240.0038,43,5,-6.51990032196045,183147.37452,240.0038,43,5,1.26584005355835,183147.37452,240.0038,43,5,0.434649974107742,183147.37452,240.0038,43,5,5.53020334243774,183147.37452,240.0038,43,5,1.47433590888977,,,,,
